day,hour,minute,temperature_C,power_W,pmv
191,22,50,24.71,0.0,0.36
191,22,60,24.71,0.0,0.35
191,23,10,24.68,0.0,0.34
191,23,20,24.67,0.0,0.33
191,23,30,24.66,0.0,0.33
191,23,40,24.64,0.0,0.32
191,23,50,24.63,0.0,0.32
191,23,60,24.62,0.0,0.31
192,0,10,24.61,0.0,0.31
192,0,20,24.61,0.0,0.3
192,0,30,24.6,0.0,0.3
192,0,40,24.6,0.0,0.3
192,0,50,24.59,0.0,0.3
192,0,60,24.59,0.0,0.3
192,1,10,24.59,0.0,0.29
192,1,20,24.58,0.0,0.29
192,1,30,24.58,0.0,0.29
192,1,40,24.57,0.0,0.29
192,1,50,24.57,0.0,0.28
192,1,60,24.56,0.0,0.28
192,2,10,24.56,0.0,0.28
192,2,20,24.56,0.0,0.28
192,2,30,24.55,0.0,0.28
192,2,40,24.55,0.0,0.27
192,2,50,24.54,0.0,0.27
192,2,60,24.54,0.0,0.27
192,3,10,24.53,0.0,0.27
192,3,20,24.53,0.0,0.26
192,3,30,24.52,0.0,0.26
192,3,40,24.52,0.0,0.26
192,3,50,24.51,0.0,0.26
192,3,60,24.51,0.0,0.25
192,4,10,24.52,0.0,0.26
192,4,20,24.52,0.0,0.26
192,4,30,24.52,0.0,0.26
192,4,40,24.52,0.0,0.26
192,4,50,24.52,0.0,0.26
192,4,60,24.52,0.0,0.26
192,5,13,24.02,2541451.55,0.01
192,5,20,24.0,2229689.04,-0.0
192,5,30,24.0,2192491.93,-0.0
192,5,40,24.0,2167574.56,-0.0
192,5,50,24.0,2147256.48,-0.0
192,5,60,24.0,2130416.25,-0.0
192,6,10,24.0,2006375.18,-0.0
192,6,25,24.0,2028812.11,-0.0
192,6,35,24.0,2045741.0,-0.0
192,6,45,24.0,2062289.71,-0.0
192,6,55,24.0,2078928.02,-0.0
192,6,65,24.0,2095473.24,-0.0
192,7,15,24.0,2754760.96,-0.0
192,7,25,24.0,2830810.46,-0.0
192,7,35,24.0,2881335.29,-0.0
192,7,45,24.0,2919436.04,-0.0
192,7,55,24.0,2951142.64,-0.0
192,7,60,24.0,2979789.47,-0.0
192,8,10,24.0,2991577.71,-0.0
192,8,20,24.0,3000878.63,-0.0
192,8,30,24.0,3007689.93,-0.0
192,8,40,24.0,3017152.27,-0.0
192,8,50,24.0,3026834.57,-0.0
192,8,60,24.0,3036229.73,-0.0
192,9,10,24.0,3054567.19,-0.0
192,9,20,24.0,3072794.99,-0.0
192,9,30,24.0,3090778.19,-0.0
192,9,40,24.0,3109620.61,-0.0
192,9,50,24.0,3128857.27,-0.0
192,9,60,24.0,3148160.42,-0.0
192,10,10,24.0,3161240.78,-0.0
192,10,20,24.0,3176140.42,-0.0
192,10,35,24.0,3190812.12,-0.0
192,10,45,24.0,3213876.72,-0.0
192,10,55,24.0,3239588.05,-0.0
192,10,65,24.0,3267024.88,-0.0
192,11,13,24.0,3123838.98,-0.0
192,11,23,24.0,3151268.66,-0.0
192,11,33,24.0,3181438.07,-0.0
192,11,43,24.0,3201494.2,-0.0
192,11,55,24.0,3219091.02,-0.0
192,11,65,24.0,3234667.02,-0.0
192,12,15,24.0,3429302.77,-0.0
192,12,25,24.0,3455534.54,-0.0
192,12,35,24.0,3478101.2,-0.0
192,12,45,24.0,3500087.53,-0.0
192,12,55,24.0,3521495.12,-0.0
192,12,65,24.0,3542451.66,-0.0
192,13,15,24.0,3562037.58,-0.0
192,13,20,24.0,3579170.61,-0.0
192,13,30,24.0,3596290.49,-0.0
192,13,40,24.0,3612712.49,-0.0
192,13,50,24.0,3628768.27,-0.0
192,13,60,24.0,3642090.91,-0.0
192,14,10,24.0,3655389.08,-0.0
192,14,20,24.0,3669636.7,-0.0
192,14,30,24.0,3684734.97,-0.0
192,14,40,24.0,3706974.94,-0.0
192,14,50,24.0,3730681.64,-0.0
192,14,60,24.0,3758247.93,-0.0
192,15,10,24.0,3799967.65,-0.0
192,15,20,24.0,3842177.26,-0.0
192,15,35,24.0,3882659.47,-0.0
192,15,40,24.0,3916368.93,-0.0
192,15,50,24.0,3946033.17,-0.0
192,15,60,24.0,3974662.63,-0.0
192,16,10,24.0,3459440.6,-0.0
192,16,20,24.0,3404561.72,-0.0
192,16,30,24.0,3375715.46,-0.0
192,16,40,24.0,3346442.32,-0.0
192,16,55,24.0,3319477.41,-0.0
192,16,65,24.0,3293940.45,-0.0
192,17,15,24.0,3109696.54,-0.0
192,17,25,24.0,3070773.19,-0.0
192,17,35,24.0,3036089.25,-0.0
192,17,43,24.0,3006148.27,-0.0
192,17,53,24.0,2976960.21,-0.0
192,17,63,24.0,2947018.81,-0.0
192,18,13,24.0,2907358.35,-0.0
192,18,23,24.0,2860728.01,-0.0
192,18,33,24.0,2814716.76,-0.0
192,18,43,24.0,2783198.18,-0.0
192,18,55,24.0,2756173.5,-0.0
192,18,65,24.0,2731662.45,-0.0
192,19,15,24.0,2666920.85,-0.0
192,19,25,24.0,2632639.24,-0.0
192,19,35,24.0,2597076.07,-0.0
192,19,45,24.0,2568908.01,-0.0
192,19,55,24.0,2543798.44,-0.0
192,19,65,24.0,2520382.9,-0.0
192,20,15,24.0,2505300.06,-0.0
192,20,25,24.0,2491395.79,-0.0
192,20,30,24.0,2479791.81,-0.0
192,20,40,24.0,2469699.1,-0.0
192,20,50,24.0,2460781.25,-0.0
192,20,60,24.0,2452822.4,-0.0
192,21,13,24.38,0.0,0.19
192,21,20,24.77,0.0,0.38
192,21,30,24.89,0.0,0.44
192,21,40,24.94,0.0,0.47
192,21,50,24.96,0.0,0.48
192,21,60,24.98,0.0,0.49
192,22,10,24.97,0.0,0.49
192,22,20,24.96,0.0,0.48
192,22,30,24.94,0.0,0.47
192,22,40,24.92,0.0,0.46
192,22,50,24.9,0.0,0.45
192,22,60,24.87,0.0,0.44
192,23,10,24.85,0.0,0.43
192,23,20,24.85,0.0,0.43
192,23,30,24.86,0.0,0.43
192,23,40,24.87,0.0,0.43
192,23,50,24.88,0.0,0.44
192,23,60,24.9,0.0,0.45
193,0,10,24.9,0.0,0.45
193,0,20,24.9,0.0,0.45
193,0,30,24.89,0.0,0.45
193,0,40,24.89,0.0,0.44
193,0,50,24.88,0.0,0.44
193,0,60,24.87,0.0,0.44
193,1,10,24.85,0.0,0.43
193,1,25,24.84,0.0,0.42
193,1,35,24.81,0.0,0.41
193,1,45,24.78,0.0,0.39
193,1,55,24.76,0.0,0.38
193,1,65,24.73,0.0,0.36
193,2,15,24.7,0.0,0.35
193,2,20,24.67,0.0,0.34
193,2,30,24.66,0.0,0.33
193,2,40,24.64,0.0,0.32
193,2,50,24.62,0.0,0.31
193,2,60,24.6,0.0,0.3
193,3,10,24.58,0.0,0.29
193,3,20,24.57,0.0,0.28
193,3,30,24.55,0.0,0.27
193,3,40,24.53,0.0,0.27
193,3,50,24.51,0.0,0.26
193,3,60,24.5,0.0,0.25
193,4,10,24.5,0.0,0.25
193,4,20,24.51,0.0,0.25
193,4,30,24.51,0.0,0.26
193,4,40,24.52,0.0,0.26
193,4,50,24.52,0.0,0.26
193,4,60,24.53,0.0,0.26
193,5,13,24.02,2506931.47,0.01
193,5,25,24.0,2301414.57,0.0
193,5,35,24.0,2264526.34,0.0
193,5,45,24.0,2236259.49,-0.0
193,5,55,24.0,2212481.3,-0.0
193,5,65,24.0,2192566.25,-0.0
193,6,10,24.0,2075144.98,-0.0
193,6,20,24.0,2092858.62,-0.0
193,6,30,24.0,2105790.63,-0.0
193,6,45,24.0,2127640.44,-0.0
193,6,55,24.0,2151556.22,-0.0
193,6,65,24.0,2174686.1,-0.0
193,7,13,24.0,2843937.71,-0.0
193,7,23,24.0,2948149.51,-0.0
193,7,33,24.0,3023233.51,-0.0
193,7,43,24.0,3078940.73,-0.0
193,7,53,24.0,3125633.5,-0.0
193,7,65,24.0,3168073.66,-0.0
193,8,15,24.0,3167614.05,-0.0
193,8,20,24.0,3163895.41,-0.0
193,8,30,24.0,3155549.02,-0.0
193,8,40,24.0,3164054.05,-0.0
193,8,50,24.0,3177300.44,-0.0
193,8,60,24.0,3191469.09,-0.0
193,9,15,24.0,3263264.33,-0.0
193,9,23,24.0,3340466.06,-0.0
193,9,32,24.0,3420816.77,-0.0
193,9,42,24.0,3485551.99,-0.0
193,9,52,24.0,3546652.1,-0.0
193,9,62,24.0,3603011.74,-0.0
193,10,12,24.0,3619380.87,-0.0
193,10,23,24.0,3631791.3,-0.0
193,10,33,24.0,3638272.71,-0.0
193,10,45,24.0,3647137.71,-0.0
193,10,50,24.0,3654616.04,-0.0
193,10,60,24.0,3660252.76,-0.0
193,11,10,24.0,3466360.6,-0.0
193,11,20,24.0,3450214.14,-0.0
193,11,30,24.0,3437209.28,-0.0
193,11,40,24.0,3433051.44,-0.0
193,11,55,24.0,3433502.01,-0.0
193,11,63,24.0,3440732.3,-0.0
193,12,12,24.0,3650171.51,-0.0
193,12,23,24.0,3698173.12,-0.0
193,12,32,24.0,3743408.67,-0.0
193,12,42,24.0,3773841.63,-0.0
193,12,53,24.0,3799432.74,-0.0
193,12,65,24.0,3822995.81,-0.0
193,13,10,24.0,3853760.34,-0.0
193,13,20,24.0,3883572.55,-0.0
193,13,30,24.0,3914961.42,-0.0
193,13,40,24.0,3951723.72,-0.0
193,13,50,24.0,3990764.69,-0.0
193,13,60,24.0,4031197.99,-0.0
193,14,10,24.0,4070670.56,-0.0
193,14,20,24.0,4111500.98,-0.0
193,14,30,24.0,4154102.29,-0.0
193,14,40,24.0,4170820.42,-0.0
193,14,50,24.0,4177399.76,-0.0
193,14,63,24.0,4177397.82,-0.0
193,15,12,24.0,4124909.74,-0.0
193,15,23,24.0,4070382.3,-0.0
193,15,32,24.0,4007872.24,-0.0
193,15,42,24.0,3984970.86,-0.0
193,15,53,24.0,3978259.08,-0.0
193,15,63,24.0,3973427.96,-0.0
193,16,15,24.0,3481639.66,-0.0
193,16,25,24.0,3449448.32,-0.0
193,16,30,24.0,3443148.05,-0.0
193,16,40,24.0,3414552.67,-0.0
193,16,50,24.0,3387217.03,-0.0
193,16,65,24.0,3361460.75,-0.0
193,17,15,24.0,3168464.22,-0.0
193,17,25,24.0,3116270.28,-0.0
193,17,33,24.0,3075071.28,-0.0
193,17,43,24.0,3038919.49,-0.0
193,17,53,24.0,3005449.8,-0.0
193,17,63,24.0,2967038.17,-0.0
193,18,13,24.0,2926342.64,-0.0
193,18,23,24.0,2887553.89,-0.0
193,18,33,24.0,2845987.1,-0.0
193,18,43,24.0,2811702.92,-0.0
193,18,53,24.0,2780831.8,-0.0
193,18,65,24.0,2747952.82,-0.0
193,19,15,24.0,2689519.34,-0.0
193,19,25,24.0,2658704.05,-0.0
193,19,35,24.0,2630687.64,-0.0
193,19,45,24.0,2611508.8,-0.0
193,19,55,24.0,2595748.4,-0.0
193,19,65,24.0,2581910.68,-0.0
193,20,15,24.0,2569297.81,-0.0
193,20,25,24.0,2556275.57,-0.0
193,20,30,24.0,2543954.84,-0.0
193,20,40,24.0,2531936.15,-0.0
193,20,50,24.0,2520021.59,-0.0
193,20,60,24.0,2508218.61,-0.0
193,21,13,24.41,0.0,0.2
193,21,20,24.81,0.0,0.41
193,21,30,24.94,0.0,0.47
193,21,40,25.0,0.0,0.5
193,21,50,25.04,0.0,0.52
193,21,60,25.06,0.0,0.53
193,22,10,25.07,0.0,0.53
193,22,20,25.07,0.0,0.54
193,22,30,25.08,0.0,0.54
193,22,40,25.09,0.0,0.55
193,22,50,25.1,0.0,0.55
193,22,60,25.11,0.0,0.55
193,23,10,25.09,0.0,0.55
193,23,20,25.08,0.0,0.54
193,23,30,25.07,0.0,0.53
193,23,40,25.06,0.0,0.53
193,23,50,25.04,0.0,0.52
193,23,60,25.03,0.0,0.51
194,0,10,25.01,0.0,0.51
194,0,20,25.0,0.0,0.5
194,0,30,24.98,0.0,0.49
194,0,40,24.97,0.0,0.48
194,0,50,24.95,0.0,0.47
194,0,60,24.93,0.0,0.46
194,1,10,24.91,0.0,0.45
194,1,20,24.89,0.0,0.44
194,1,30,24.87,0.0,0.43
194,1,40,24.85,0.0,0.42
194,1,50,24.82,0.0,0.41
194,1,60,24.8,0.0,0.4
194,2,10,24.78,0.0,0.39
194,2,20,24.75,0.0,0.38
194,2,30,24.73,0.0,0.36
194,2,40,24.7,0.0,0.35
194,2,50,24.67,0.0,0.34
194,2,60,24.64,0.0,0.32
194,3,10,24.62,0.0,0.31
194,3,20,24.6,0.0,0.3
194,3,30,24.58,0.0,0.29
194,3,40,24.56,0.0,0.28
194,3,50,24.54,0.0,0.27
194,3,60,24.53,0.0,0.26
194,4,10,24.52,0.0,0.26
194,4,20,24.51,0.0,0.26
194,4,30,24.5,0.0,0.25
194,4,40,24.49,0.0,0.24
194,4,50,24.48,0.0,0.24
194,4,60,24.47,0.0,0.23
194,5,13,24.02,2458168.24,0.01
194,5,20,24.0,2258652.08,-0.0
194,5,30,24.0,2230322.94,-0.0
194,5,45,24.0,2221607.25,-0.0
194,5,55,24.0,2223711.68,-0.0
194,5,65,24.0,2235804.12,-0.0
194,6,13,24.0,2097719.92,-0.0
194,6,23,24.0,2151679.68,-0.0
194,6,33,24.0,2200030.51,-0.0
194,6,43,24.0,2239889.46,-0.0
194,6,53,24.0,2280902.88,-0.0
194,6,63,24.0,2317786.41,-0.0
194,7,13,24.0,2933505.03,-0.0
194,7,23,24.0,3046982.72,-0.0
194,7,33,24.0,3127487.96,-0.0
194,7,42,24.0,3198598.96,-0.0
194,7,52,24.0,3264649.11,-0.0
194,7,62,24.0,3326378.93,-0.0
194,8,12,24.0,3376717.78,-0.0
194,8,23,24.0,3424166.83,-0.0
194,8,32,24.0,3469338.96,-0.0
194,8,42,24.0,3509972.34,-0.0
194,8,53,24.0,3547705.89,-0.0
194,8,63,24.0,3581868.56,-0.0
194,9,13,24.0,3605958.2,-0.0
194,9,23,24.0,3629667.64,-0.0
194,9,33,24.0,3652973.86,-0.0
194,9,43,24.0,3675935.99,-0.0
194,9,55,24.0,3700404.1,-0.0
194,9,65,24.0,3724911.54,-0.0
194,10,15,24.0,3746842.91,-0.0
194,10,25,24.0,3768957.9,-0.0
194,10,35,24.0,3790018.78,-0.0
194,10,45,24.0,3810188.24,-0.0
194,10,55,24.0,3830117.54,-0.0
194,10,65,24.0,3854911.07,-0.0
194,11,15,24.0,3717763.84,-0.0
194,11,25,24.0,3742211.38,-0.0
194,11,35,24.0,3769517.12,-0.0
194,11,45,24.0,3798243.83,-0.0
194,11,55,24.0,3827573.85,-0.0
194,11,60,24.0,3858258.35,-0.0
194,12,10,24.0,4024315.92,-0.0
194,12,20,24.0,4031170.68,-0.0
194,12,30,24.0,4031953.59,-0.0
194,12,40,24.0,4029108.82,-0.0
194,12,50,24.0,4024039.32,-0.0
194,12,60,24.0,4017032.12,-0.0
194,13,10,24.0,4015978.33,-0.0
194,13,20,24.0,4014992.0,-0.0
194,13,30,24.0,4015930.26,-0.0
194,13,40,24.0,4016988.96,-0.0
194,13,50,24.0,4018331.99,-0.0
194,13,60,24.0,4019949.59,-0.0
194,14,10,24.0,4028012.38,-0.0
194,14,20,24.0,4039235.88,-0.0
194,14,30,24.0,4053884.32,-0.0
194,14,40,24.0,4067193.53,-0.0
194,14,50,24.0,4080376.42,-0.0
194,14,65,24.0,4092643.13,-0.0
194,15,15,24.0,4092273.44,-0.0
194,15,25,24.0,4089987.94,-0.0
194,15,35,24.0,4085665.22,-0.0
194,15,45,24.0,4078787.12,-0.0
194,15,55,24.0,4070325.76,-0.0
194,15,65,24.0,4060654.59,-0.0
194,16,15,24.0,3605906.84,-0.0
194,16,25,24.0,3545057.15,-0.0
194,16,35,24.0,3507725.4,-0.0
194,16,43,24.0,3476320.21,-0.0
194,16,53,24.0,3445488.01,-0.0
194,16,63,24.0,3421216.93,-0.0
194,17,13,24.0,3244564.42,-0.0
194,17,23,24.0,3192664.96,-0.0
194,17,33,24.0,3153674.21,-0.0
194,17,43,24.0,3113419.85,-0.0
194,17,53,24.0,3073977.84,-0.0
194,17,63,24.0,3033560.1,-0.0
194,18,13,24.0,2982204.25,-0.0
194,18,23,24.0,2929459.64,-0.0
194,18,33,24.0,2869523.41,-0.0
194,18,43,24.0,2817209.61,-0.0
194,18,53,24.0,2767371.18,-0.0
194,18,63,24.0,2715183.98,-0.0
194,19,13,24.0,2626718.1,-0.0
194,19,23,24.0,2562045.58,-0.0
194,19,33,24.0,2497644.07,-0.0
194,19,43,24.0,2447038.72,-0.0
194,19,53,24.0,2402448.43,-0.0
194,19,63,24.0,2361242.58,0.0
194,20,13,24.0,2331235.11,0.0
194,20,25,24.0,2301292.46,0.0
194,20,35,24.0,2273990.41,0.0
194,20,45,24.0,2247292.38,-0.0
194,20,55,24.0,2221220.78,-0.0
194,20,65,24.0,2195517.55,-0.0
194,21,13,24.36,0.0,0.18
194,21,25,24.67,0.0,0.34
194,21,35,24.79,0.0,0.4
194,21,45,24.86,0.0,0.43
194,21,55,24.89,0.0,0.45
194,21,65,24.91,0.0,0.45
194,22,15,24.9,0.0,0.45
194,22,20,24.88,0.0,0.44
194,22,30,24.87,0.0,0.43
194,22,40,24.84,0.0,0.42
194,22,50,24.82,0.0,0.41
194,22,60,24.8,0.0,0.4
194,23,10,24.68,0.0,0.34
194,23,20,24.63,0.0,0.31
194,23,30,24.59,0.0,0.3
194,23,40,24.57,0.0,0.28
194,23,50,24.55,0.0,0.27
194,23,60,24.53,0.0,0.26
195,0,10,24.52,0.0,0.26
195,0,20,24.5,0.0,0.25
195,0,30,24.49,0.0,0.25
195,0,40,24.49,0.0,0.24
195,0,50,24.48,0.0,0.24
195,0,60,24.47,0.0,0.23
195,1,10,24.45,0.0,0.23
195,1,20,24.44,0.0,0.22
195,1,30,24.43,0.0,0.21
195,1,40,24.41,0.0,0.21
195,1,50,24.4,0.0,0.2
195,1,60,24.38,0.0,0.19
195,2,10,24.36,0.0,0.18
195,2,20,24.35,0.0,0.17
195,2,30,24.33,0.0,0.16
195,2,40,24.31,0.0,0.16
195,2,50,24.29,0.0,0.15
195,2,60,24.28,0.0,0.14
195,3,10,24.26,0.0,0.13
195,3,20,24.25,0.0,0.12
195,3,30,24.24,0.0,0.12
195,3,40,24.23,0.0,0.11
195,3,50,24.21,0.0,0.11
195,3,60,24.2,0.0,0.1
195,4,10,24.2,0.0,0.1
195,4,20,24.2,0.0,0.1
195,4,30,24.2,0.0,0.1
195,4,40,24.21,0.0,0.1
195,4,50,24.21,0.0,0.11
195,4,65,24.22,0.0,0.11
195,5,13,24.01,2239820.03,0.0
195,5,25,24.0,2131725.51,0.0
195,5,35,24.0,2123690.45,-0.0
195,5,45,24.0,2117746.92,-0.0
195,5,55,24.0,2115609.15,-0.0
195,5,65,24.0,2115146.21,-0.0
195,6,13,24.0,1908797.13,-0.0
195,6,23,24.0,1927642.51,-0.0
195,6,33,24.0,1946886.31,-0.0
195,6,43,24.0,1969485.0,-0.0
195,6,53,24.0,1993883.7,-0.0
195,6,63,24.0,2019608.94,-0.0
195,7,13,24.0,2180616.84,-0.0
195,7,23,24.0,2228500.65,-0.0
195,7,33,24.0,2267150.62,-0.0
195,7,43,24.0,2299760.14,-0.0
195,7,53,24.0,2329449.14,-0.0
195,7,62,24.0,2352985.33,-0.0
195,8,12,24.0,2378720.28,-0.0
195,8,23,24.0,2404995.74,-0.0
195,8,33,24.0,2430233.05,-0.0
195,8,43,24.0,2456314.7,-0.0
195,8,53,24.0,2484382.94,-0.0
195,8,62,24.0,2508711.63,-0.0
195,9,12,24.0,2522562.33,-0.0
195,9,23,24.0,2537512.27,-0.0
195,9,32,24.0,2549798.86,-0.0
195,9,42,24.0,2561037.03,-0.0
195,9,53,24.0,2573073.47,-0.0
195,9,63,24.0,2585025.27,-0.0
195,10,13,24.0,2595670.77,-0.0
195,10,23,24.0,2605227.79,-0.0
195,10,32,24.0,2613640.86,-0.0
195,10,42,24.0,2613851.15,-0.0
195,10,53,24.0,2611977.86,-0.0
195,10,63,24.0,2611819.86,-0.0
195,11,15,24.0,2455879.1,-0.0
195,11,20,24.0,2441549.47,-0.0
195,11,30,24.0,2434677.6,-0.0
195,11,40,24.0,2433451.38,-0.0
195,11,50,24.0,2434889.31,-0.0
195,11,60,24.0,2438119.26,-0.0
195,12,10,24.0,2443912.77,-0.0
195,12,20,24.0,2450428.0,-0.0
195,12,30,24.0,2457691.08,-0.0
195,12,40,24.0,2465530.08,-0.0
195,12,50,24.0,2470161.99,-0.0
195,12,65,24.0,2476698.34,-0.0
195,13,15,24.0,2468218.32,-0.0
195,13,25,24.0,2462711.73,-0.0
195,13,35,24.0,2458587.65,-0.0
195,13,45,24.0,2457371.46,-0.0
195,13,50,24.0,2457826.86,-0.0
195,13,60,24.0,2458344.57,-0.0
195,14,10,24.0,2462674.5,-0.0
195,14,20,24.0,2468552.81,-0.0
195,14,30,24.0,2476319.67,-0.0
195,14,40,24.0,2481131.41,-0.0
195,14,55,24.0,2484412.45,-0.0
195,14,65,24.0,2487188.09,-0.0
195,15,15,24.0,2486372.35,-0.0
195,15,25,24.0,2482610.99,-0.0
195,15,35,24.0,2477173.66,-0.0
195,15,43,24.0,2460206.68,-0.0
195,15,53,24.0,2442640.52,-0.0
195,15,63,24.0,2423830.67,-0.0
195,16,13,24.0,2326959.61,-0.0
195,16,23,24.0,2283415.33,-0.0
195,16,33,24.0,2247100.64,-0.0
195,16,43,24.0,2220170.36,-0.0
195,16,53,24.0,2196454.85,-0.0
195,16,63,24.0,2174408.47,-0.0
195,17,12,24.16,0.0,0.08
195,17,23,24.32,0.0,0.16
195,17,33,24.39,0.0,0.19
195,17,43,24.43,0.0,0.21
195,17,53,24.45,0.0,0.23
195,17,63,24.47,0.0,0.23
195,18,13,24.48,0.0,0.24
195,18,23,24.5,0.0,0.25
195,18,33,24.51,0.0,0.25
195,18,43,24.51,0.0,0.26
195,18,53,24.52,0.0,0.26
195,18,63,24.52,0.0,0.26
195,19,13,24.52,0.0,0.26
195,19,23,24.52,0.0,0.26
195,19,33,24.52,0.0,0.26
195,19,45,24.52,0.0,0.26
195,19,55,24.51,0.0,0.25
195,19,65,24.5,0.0,0.25
195,20,15,24.49,0.0,0.25
195,20,25,24.48,0.0,0.24
195,20,35,24.46,0.0,0.23
195,20,45,24.44,0.0,0.22
195,20,55,24.41,0.0,0.21
195,20,65,24.39,0.0,0.19
195,21,10,24.38,0.0,0.19
195,21,20,24.37,0.0,0.19
195,21,30,24.38,0.0,0.19
195,21,40,24.38,0.0,0.19
195,21,50,24.39,0.0,0.19
195,21,60,24.39,0.0,0.2
195,22,10,24.4,0.0,0.2
195,22,20,24.4,0.0,0.2
195,22,30,24.4,0.0,0.2
195,22,40,24.4,0.0,0.2
195,22,50,24.4,0.0,0.2
195,22,60,24.4,0.0,0.2
195,23,10,24.4,0.0,0.2
195,23,20,24.41,0.0,0.2
195,23,30,24.42,0.0,0.21
195,23,40,24.42,0.0,0.21
195,23,50,24.43,0.0,0.22
195,23,60,24.44,0.0,0.22
196,0,10,24.44,0.0,0.22
196,0,20,24.44,0.0,0.22
196,0,30,24.43,0.0,0.22
196,0,40,24.42,0.0,0.21
196,0,50,24.41,0.0,0.2
196,0,60,24.4,0.0,0.2
196,1,10,24.39,0.0,0.19
196,1,20,24.38,0.0,0.19
196,1,30,24.38,0.0,0.19
196,1,40,24.37,0.0,0.19
196,1,50,24.37,0.0,0.18
196,1,60,24.36,0.0,0.18
196,2,10,24.35,0.0,0.18
196,2,20,24.34,0.0,0.17
196,2,30,24.33,0.0,0.16
196,2,40,24.31,0.0,0.16
196,2,50,24.3,0.0,0.15
196,2,60,24.28,0.0,0.14
196,3,10,24.27,0.0,0.13
196,3,20,24.25,0.0,0.13
196,3,30,24.24,0.0,0.12
196,3,40,24.22,0.0,0.11
196,3,50,24.21,0.0,0.1
196,3,60,24.19,0.0,0.1
196,4,10,24.18,0.0,0.09
196,4,20,24.17,0.0,0.09
196,4,30,24.16,0.0,0.08
196,4,40,24.16,0.0,0.08
196,4,50,24.15,0.0,0.07
196,4,60,24.15,0.0,0.07
196,5,10,24.16,0.0,0.08
196,5,20,24.18,0.0,0.09
196,5,30,24.2,0.0,0.1
196,5,45,24.22,0.0,0.11
196,5,55,24.25,0.0,0.13
196,5,65,24.29,0.0,0.14
196,6,13,24.32,0.0,0.16
196,6,23,24.36,0.0,0.18
196,6,33,24.4,0.0,0.2
196,6,43,24.44,0.0,0.22
196,6,53,24.47,0.0,0.24
196,6,63,24.5,0.0,0.25
196,7,13,24.54,0.0,0.27
196,7,23,24.57,0.0,0.28
196,7,33,24.6,0.0,0.3
196,7,43,24.63,0.0,0.31
196,7,53,24.66,0.0,0.33
196,7,63,24.69,0.0,0.34
196,8,12,24.71,0.0,0.36
196,8,23,24.74,0.0,0.37
196,8,32,24.76,0.0,0.38
196,8,42,24.78,0.0,0.39
196,8,53,24.81,0.0,0.4
196,8,62,24.83,0.0,0.42
196,9,12,24.86,0.0,0.43
196,9,22,24.89,0.0,0.45
196,9,32,24.93,50120.87,0.46
196,9,42,24.96,439725.91,0.48
196,9,53,25.0,386035.45,0.5
196,9,62,25.03,0.0,0.52
196,10,12,25.06,0.0,0.53
196,10,23,25.09,0.0,0.55
196,10,32,25.12,0.0,0.56
196,10,42,25.14,0.0,0.57
196,10,52,25.17,0.0,0.58
196,10,62,25.19,0.0,0.6
196,11,12,25.22,0.0,0.61
196,11,23,25.25,0.0,0.62
196,11,32,25.28,0.0,0.64
196,11,43,25.31,0.0,0.65
196,11,55,25.34,0.0,0.67
196,11,60,25.38,0.0,0.69
196,12,10,25.41,0.0,0.7
196,12,20,25.43,0.0,0.72
196,12,30,25.46,0.0,0.73
196,12,40,25.49,0.0,0.74
196,12,50,25.51,0.0,0.76
196,12,65,25.54,465706.79,0.77
196,13,10,25.56,421321.48,0.78
196,13,20,25.58,417308.24,0.79
196,13,35,25.59,0.0,0.79
196,13,45,25.61,256571.15,0.8
196,13,55,25.62,1017858.35,0.81
196,13,65,25.64,886308.87,0.82
196,14,13,25.66,0.0,0.83
196,14,25,25.67,677921.24,0.84
196,14,35,25.69,974328.45,0.84
196,14,45,25.71,913361.37,0.85
196,14,53,25.72,0.0,0.86
196,14,63,25.74,878851.32,0.87
196,15,15,25.76,955408.49,0.88
196,15,25,25.78,944484.12,0.89
196,15,32,25.8,0.0,0.9
196,15,43,25.82,897186.34,0.91
196,15,53,25.84,964317.7,0.92
196,15,63,25.86,927272.62,0.93
196,16,13,25.88,0.0,0.94
196,16,23,25.89,876296.99,0.95
196,16,33,25.91,892332.37,0.95
196,16,43,25.92,868018.54,0.96
196,16,53,25.93,0.0,0.97
196,16,63,25.95,564780.13,0.97
196,17,13,25.95,894373.35,0.97
196,17,23,25.94,809461.2,0.97
196,17,33,25.92,0.0,0.96
196,17,43,25.9,81761.33,0.95
196,17,53,25.89,443835.09,0.94
196,17,63,25.87,377703.35,0.93
196,18,13,25.86,0.0,0.93
196,18,25,25.85,0.0,0.93
196,18,35,25.85,0.0,0.92
196,18,45,25.85,0.0,0.92
196,18,55,25.85,0.0,0.92
196,18,65,25.85,0.0,0.92
196,19,15,25.82,0.0,0.91
196,19,23,25.77,0.0,0.88
196,19,33,25.7,0.0,0.85
196,19,43,25.63,0.0,0.81
196,19,53,25.55,0.0,0.77
196,19,63,25.46,0.0,0.73
196,20,13,25.41,0.0,0.7
196,20,25,25.38,0.0,0.69
196,20,35,25.37,0.0,0.69
196,20,45,25.37,0.0,0.68
196,20,55,25.36,0.0,0.68
196,20,60,25.37,0.0,0.68
196,21,10,25.37,0.0,0.69
196,21,20,25.38,0.0,0.69
196,21,30,25.39,0.0,0.7
196,21,40,25.4,0.0,0.7
196,21,50,25.42,0.0,0.71
